startup_id,founder_id,session,societe,fondateur
C1906,F2434,08/2023,Verse,Hassen Serkhane Malek Baouindi
C1907,F2435,08/2023,Drop'n Go,Riadh Bouassida Ahmed Bouassida Ramzi Arous
C1908,F2436,08/2023,HygieSys,Jihen Kboubi Aschraf Chadli Chiheb Kboubi Adem Kboubi
C1909,F2437,08/2023,FIDELIUM,Ghaith Ben Mansour
C1910,F2438,08/2023,WOLO,Mohamed Ali Hergli
C1911,F2439,08/2023,Elodox,Hafedh Farhani Abdelrahman Nasser Cyrine Ben Haj Ali
C1912,F2440,08/2023,Restojob,Mortadha Mehri Adem Mehri Mojtabah Mehri
C1913,F1398,08/2023,Yolyc,Amine Maalaoui
C1914,F2441,08/2023,GMT International,Amal Abdelkafi
C1915,F2442,08/2023,EagleEye,Rayen Naimi Dabboussi Hassen Mohamed Amine Naimi
C1916,F2443,08/2023,BTG : Bridging The Gap,Raef RezguI Badis Kardous Chiheb Baazaoui Firas Koraani
C1917,F2444,08/2023,ZMEN,Sarra Goddi Imen Ben Slimen
C1918,F2445,08/2023,dash sports,Melek Chakchouk Bilel Ben Atitallah Jawhar Ben Salem Hatem Halouani
C1919,F2446,08/2023,Tutwide,Jawhar Farhat Sami Hamdi
C1920,F2447,08/2023,Modhif,Achraf Sekri
C1921,F2448,08/2023,TIE-UP,Achouri Iyadh Rami Ksouri
C1922,F2449,08/2023,nextview,Miled Mohamed Mohamed ali Zorgui
C1923,F2450,08/2023,AlloFermli,Naja Benali
,F1613,08/2023,Clic Holidays,Sofienne Mallek
,F1614,08/2023,Clic Holidays,Assil Salah
C1924,F2451,08/2023,IPPO,Ahmed Bouali Mohamed Wassim Abidi Salim Benaoun Hela Msaddek Mohamed Firas Najjar Mohamed Elyes Abidi
C1925,F2452,08/2023,Kardili,Med Mezri Ben Dkhil Hamdi Mokni
C1926,F2314,08/2023,ste vetalyst tech solution,Firas Jribi
C1927,F2414,08/2023,Be Synchro,Houssem Jarraya
,F2453,08/2023,Ziwziw Family Friend ﺔﻠﺋﺎﻌﻟا ﻖﻳﺪﺻ ﻮزﻮز,Mechri Siwar Nawres Mechri Zardi Samar Yassmine Dahmene
C1928,F2454,08/2023,MK Talent,Mehdi Ben Hassine Khaled Ben hassine
,F2234,08/2023,Grün Skincare,Foued Kilani Djazia Messous
C1929,F2377,08/2023,Lean Manufacturing Company,Melek Mehrez Nihel Beji Firas Mehrez
C1930,F2455,08/2023,Gifty,Il Banney Haythem Jihed Chemlali
C1931,F2456,09/2023,Wemake3D,Mathlouthi Abdelmagid Karim Yahyaoui
C1932,F2457,09/2023,Dopawin,Balkis Aifa Rmili Akrem Tarek Ben Ali Achref Rmili
C1933,F2458,09/2023,MAKTOUB TECHNOLOGIES ET SERVICES,Amir Aouididi
C1934,F2459,09/2023,Dactylos Service,Sahar Cheikh
C1935,F2460,09/2023,d-talk,Ali Nakti Saber Bahri Chaima Belhassen
C1936,F2461,09/2023,HAT Information Security Corporate,Anis Fourati Randa Sellami Mohamed Ali Fitouhi
C1937,F2462,09/2023,Inspark,Wael Mlak Salma Sayah ep Mallek
C1938,F2463,09/2023,Abajim.com,Mohamed Ali Zaier Yassine Rhouma Mohamed Ben Romdhan
C1939,F2464,09/2023,ProteiNew,Aamira Ben Aamira Issam Ben Aamira
C1940,F2465,09/2023,Line Analyzer,Ali Ibn Ammar
,F2466,09/2023,Studenty,Nour El Houda benina Rayhane Hedri Mottaki Hajouni Sabryn Hamrouni Belaid Wael
C1941,F2467,09/2023,Digi-QAL,Mathias Wrzoncki Belgacem Toumi Sondess Lazrak
C1942,F2468,09/2023,Virtu-Lab,Mohamed Nahouchi Amrou Kboubi Siwar Ben Nejma
C1943,F2469,09/2023,Neural Genie,Jawher Ressaissi Hatem Ressaissi
C1944,F2470,09/2023,Elsabuy,Hichem Boughdiri
C1945,F2471,09/2023,Docnet,Emna Ouerchfani Aya Ouhichi Ajmi ouerchfani Montassar Zorgani Directeur Technique Imen Ouerchfani Mohamed Ali Jebali Adam Louhichi
C1946,F2472,09/2023,investy,Firas Sfaxi Achraf Ben Hiba Mohamed Rayen Dakhlaoui Leith Cousseni
C1947,F2473,09/2023,IDOS DIGITAL,Ghassen Selmi Amen Mili
C1948,F2474,09/2023,Car Supervision,Jamel Eddine Belmadhkour Letaief Omar
C1949,F2475,09/2023,MyAuto,Hatem Ben Chaabane
C1950,F2476,09/2023,SuperFactorial,Aymen Ben Rjab
C1951,F2477,09/2023,Growth Starter : Plateforme de marketing digital et SEO,Mohamed Mounir Mejri Abdelhakim Jamaaoui Omrane Trabelssi
C1952,F2478,09/2023,Autom8,Dsouli Youssef Aymen Rachdi Hamza Zouari
C1953,F2479,09/2023,Sayart,Amine Hayder
C1954,F2480,09/2023,SARBINI,Skander Guarbaa
C1955,F2481,09/2023,AIO EVENTS,Iyed Ben Messaoud Oussema Rifi Aymen Derouiche Ali Baroudi
C1956,F2482,09/2023,Coccinelle Green,Aymen Ammar
C1957,F2483,09/2023,Weventis,Hadil Abdallah Mohamed Jouneidi Abderrazek Rami Kelboussi Hamza Mansour
C1958,F2484,09/2023,Felbis.ai,Sami Sakly
C1959,F2485,09/2023,Myprint,Salim Sassi
C1960,F2486,09/2023,MData One,Slimen Arnaout Arafet Sbei Tarek Ben Salah Omar Ismail
C1961,F2487,09/2023,TracklyGo,Ahmed Hedi Imed Ayari Lamjed Jedda
C1962,F2488,09/2023,MY EASY TRANSFER,Ismail Khenissi Jabrane Khenissi
C1963,F2413,09/2023,Ambition Study,Anissa Najjar Kais Dridi
,F2489,09/2023,MIGsens,Abdelghani Adnane Khalifa Aguir
C1964,F2490,09/2023,Cell Pulse Harmony,Jridi Jihed Salem Hamidi Halima Mahjoubi Elhem Cheour Neder Hamidi
C1965,F2491,09/2023,SPINSHARE,Wael Lakhrach Siwar Houssaî Hiba Mned
C1966,F2433,09/2023,Sellya Technologies,Hamza Zarrouk Rihem Ghzaiel Ala Guezzi
C1967,F2312,09/2023,Venus Zora Pharm,Zohra Aloui-Zarrouk
C1968,F2492,09/2023,HygieSys Solutions for better tomorrow,Jihen Kboubi Aschraf Chadli Chiheb Kboubi
C1969,F2493,09/2023,Tunealgo,AMdoehmam Kbeodu Mbielki Yacine Maaroufi Amani Khalfaoui
C1970,F2494,10/2023,SmartShift,Anis Chebbi Ouns Taj
C1971,F2495,10/2023,ShippingLog,Sami Jilani Meriem Trabelsi
C1972,F2496,10/2023,COLLARY,Riadh Ben Meftah Jamel Gafsi
C1973,F2497,10/2023,SEA DESIGN LAB/OUTA,Anis Montacer Aymen Souissi Asma Benyoussef Sami Montacer
C1974,F2498,10/2023,Empowair,Atef Meftah Iuliia Matviets
C1975,F2499,10/2023,xscan,Houssem Eddine Rammeh Oussama Ben Wahiba Abderrahim Gdah
C1976,F2500,10/2023,CHITELIX,Kais Aouieb Mohamed Anis Ben Ghalia
C1977,F2501,10/2023,Tadwir,Zeineb Blaiech Dali Blaiech
C1978,F2502,10/2023,Saydalid,Fares Messedi Rayen Miaoui
C1979,F2503,10/2023,Techno Shark,YAahdmhe Kdh Jaelfdaildlaih Ali Jedidi Hsan Jedidi
C1980,F2177,10/2023,Emyehr,Mohamed Aimen Jouini
C1981,F2504,10/2023,SILVER-MADE CONSULTING,Houcem Kolsi Issam Kolsi
C1982,F2505,10/2023,LAND WASH,Mohamed Aziz Landolssi
C1983,F2506,10/2023,HIPPOMED AI,Walid Guellouz
C1984,F2507,10/2023,TBRL,Ilyes Karray Ahmed Azer Ghimeji
C1985,F2508,10/2023,C&S EoleAvia,Sondes Massoudi Chiheb Ben Rekaya
C1986,F2509,10/2023,AquaWise Solutions,Yosri Belhadj Hamdi Maslah May Mallouli
C1987,F2510,10/2023,The pointing graphical tablet,Mohamed Taibah Kais Ben Rhouma Wafa Smaoui
C1988,F2511,10/2023,Gori'fit,Nadhir Chebbi Mohamed Itheb Ben Abbes
C1989,F2512,10/2023,GOATech,Mohamed Najar Seifeddine Adouani Firas Fejjeri
C1990,F2513,10/2023,myparcel.tn,Saaidi Abdel Aziz Safa Soltani
C1991,F2514,10/2023,Tadaa,Amine Ben Hmida
C1992,F2515,10/2023,KYTOSAN TECHNOLOGIES,Adnene Kammoun Mohamed Nassim Chouchene Salah Bannour Wassim Kammoun Khawla Dhahri Nasreddine Soualhia Samia Noureddine
C1993,F2516,10/2023,Haven,Mohamed Khalil Kouki Khaled Ben ammar
C1994,F2517,10/2023,DigiStract,Zaidi Chifa Khadija Louati Ala Eddine Maatoug
C1995,F2518,10/2023,Buy and Save,Marouene Darbi Feten Boukari
C1996,F2519,10/2023,EdgeCube,Alaeddine Ghabi Mohamed Yassin Jemai Taha Yassine Romdhane Mouadh Abdellatif Asma Hammami
C1997,F2520,10/2023,The New Generation : For high energy kids,Wejdane Ksiaa
C1998,F2521,10/2023,Maktba.tn,Rahma Boubaker Boubaker Raed Imen Messaoud
C1999,F1824,10/2023,Éyalla,Bassem Almarzouki
,F2522,10/2023,Abajim.com,Mohamed Ali Zaier Yassine Rhouma Mohamed Ben Romdhane
C2000,F2523,11/2023,Leadership 4.0,Faouzi Gharsalli Khaled Gharsalli
C2001,F2524,11/2023,ApiShield,Ala Eddine Dhaouafi Rayen Nahdi Hédil Fraihi Yassine Ben Ali
,F2525,11/2023,Au delà du Bio,Hajer Terras Heithem Zaghouani Elyes Jeribi
C2002,F2526,11/2023,ProtiBox / Kosmos Tech Innovation,Wassim Amri Asma Kilani
C2003,F2527,11/2023,CarNet,Nabil Ben Nasrallah Sana Balti Wissem Mazgou
C2004,F2528,11/2023,NeuralBey,Mohamed Aziz Chibani Mahdi Lazreg Mechria Mohamed Aziz
C2005,F2529,11/2023,BE-SIYESSAH,Saif Eddine Naffati Fedia Ayari
C2006,F2530,11/2023,Intake,Marouane Trimeche ?
C2007,F2531,11/2023,BRAIN-TEK,Montasser Khamassi Nour El Houda Shili Mohieddine Drissi Slim Griri
C2008,F2532,11/2023,Digital Catering Solution,Salmen Ajili Mahdi Abdelmalek Sahbi Ben hmida
C2009,F2533,11/2023,Deelshop,Hamza Bourougaa Rachwan Tarraf Aziz Kouki
C2010,F2534,11/2023,K-EYES,Zina Gachaoui Ziad Kadhi
C2011,F2535,11/2023,BRIDGE IT,Ibtihel Driss Lassaad Aissa Berraiess Mohamed Ghodbane
,F2536,11/2023,DourbIA,Ines Hassoumi
C2012,F2537,11/2023,Vocalyst,Mohamed Omar Chaari
C2013,F2538,11/2023,STOREX,Mahdi Benabdallah
C2014,F2539,11/2023,X-Green,Azer Taieb Houssem Tayeb
C2015,F2540,11/2023,WeeCode Development,Mouheb Mehdoui Riadh Baroudi
C2016,F2541,11/2023,withe shark kayak,Oussama Noumi Karim Bouchiba Yosri Jlassi
C2017,F2542,11/2023,BuzzBip,Mhamed Ali Ben Mahmoud Walid Tanazefti Sabri Ben Marzouk Youssef Denguir
C2018,F2543,11/2023,LES ÉDITIONS IRIS,Malik Ayachi
C2019,F2544,11/2023,BIM STRATEGY,Khalil Mhamdi
C2020,F2545,11/2023,TestWize,Khaled Saidani Azza Sandly
C2021,F2546,11/2023,Mntly,Hassen Saadi
C2022,F2547,11/2023,VRmersion,Ranim Zouari Sonda Charfi
,F2548,11/2023,Agazone,Mohamed Boussaidi
C2023,F2549,11/2023,Orion,Ghassen Ghouibi Habiba Ben Jabeur
C2024,F2550,11/2023,AhlaBik,Olfa Trabelsi Kessé Emmanuel Sigui
C2025,F2551,11/2023,Chanvision,Mohamed Riahi Yassine Idoudi
C2026,F2552,11/2023,Mellekher,Wassim Hamdani Youssef Zrelli
C2027,F2437,11/2023,GAMAPPS,Ghaith Ben Mansour
C2028,F2411,11/2023,ORcompost solutions naturelles,Ahmed Boufahja Emna Boufahja
,F2412,11/2023,United VITO,Nizar Affi
,F2553,11/2023,SKINPHILOSOPHY,Khouloud Abada Saida Akermi
,F2354,11/2023,Multiverse AI,Aymen Yahyaoui Amine Mosbah
C2029,F2052,11/2023,Société internationale d'élevages des espèces nutri protein,Helmi Abed
C2030,F2347,11/2023,FORCE DE VENTE DIGITAL,Baha Hajri
,F2353,11/2023,OneGlobb,Safouene Ratel Younes Saidani Marouene Ratel
C2031,F2554,12/2023,Top Nearshore,Pierre Maxime
C2032,F2555,12/2023,Link 2 Grow Network,Rym Ayari Walid Ayari
C2033,F2556,12/2023,Vesna Biotech,Hamza MAGRIMariem MAGRIAymen CHEIBI
C2034,F2557,12/2023,DATABLIC,Abir Ben ArbiaAnis Ben ArbiaRami Chermiti
,F2558,12/2023,Go Switch Home,Marwa SettiMohamed Aziz Setti
C2035,F2559,12/2023,UCOD,Mouadh Hsoumi
C2036,F2560,12/2023,MOOM,Maroua Ben Charrada Mohamed Aymen Bachrouch
C2037,F2561,12/2023,RSE Time,Rym Bendhief Akremi Mohamed Hbib Ben Akremi Mohamed Aziz Ben Akremi
C2038,F2345,12/2023,South Fruits Agri,Thouraya Rajah
C2039,F2562,12/2023,Hippomed Entreprise SA,Mohamed Oualid Guellouz Pascaline Mussot
C2040,F2563,12/2023,Contractzlab,Mohamed Rafik Hwimli
C2041,F2564,12/2023,Uvey,Youssef Meddeb
C2042,F2565,12/2023,Tanit.ai,Kais Zhioua
C2043,F2566,12/2023,JIOTIFY,Foued Jaballah Rafik Jaballah
C2044,F2567,12/2023,IOT Bridges,Walid Khenissi
C2045,F2568,12/2023,DeviceSpeak,Makram TorjemenSouissi AlHabib
C2046,F2569,12/2023,WLEDI,Houssem Ben Slama Dhouha Allagui Abderrazak Hakim
C2047,F2570,12/2023,mypharmacy. tn/Sharedpharma,Kais Ben YoussefAymen SellaoutiIssam Moalla
C2048,F2571,12/2023,Gorilla,Aymen KochtiSahar Toujani
C2049,F2572,12/2023,Magic nature,Hela Mghaieth Ahmed Mghaieth
C2050,F2573,12/2023,Food Safety,Majed DammakSaber Naffati
C2051,F2574,12/2023,BRANDYU (application mobile).,Amine OueslatiOumaima MahmoudSoufien Bsili
C2052,F2575,12/2023,Domaine El Htouba,Amine Boufaied
C2053,F2576,12/2023,OLINDIAS,Mohamed Lotfi Sassi
C2054,F2577,12/2023,Kridipay,Amani ChattiMahmoud ChattiMohamed Neji KalboussiMakrem Jlassi
C2055,F2578,12/2023,Afrique vapeur,Saadallah Aymen
C2056,F2579,12/2023,ADDEL,Mouhamed Nourdine GuitouniKarima Tekaya Maghri
C2057,F2580,12/2023,TIKTAK CV,Ibrahim BoubakriBadreddine Ben Cheikh AhmedMoussa Ouechtati
C2058,F2581,12/2023,Ad. Mall,Maha Ben Fredj Malek Ben Fredj Mouna Karoui
C2059,F2582,12/2023,Tanit Corporate Solutions,Raed Harzalli Mohamed Aymen Zarouk
C2060,F2583,12/2023,Doken,Achref Hafedh
C2061,F2584,12/2023,E-NERGIZE,Mohamed Rached Bedis Bergaoui
C2062,F2585,12/2023,Olive Oil Connection,Walid MezghaniAmani Ghezal
C2063,F2586,12/2023,Icecubex,Kcharem AhmedOmar Ahmed
C2064,F2587,12/2023,Wittverse,Myriem Slama
C2065,F2588,12/2023,ANCA BOX,Ahmed Mahouachi Oumaima Ghali Amal Daoudi Hamdi Ben Brahim
C2066,F2589,12/2023,Cyra Auto Tunisie,Sirine BelhassenAbdelkader Belhassen
C2067,F2590,12/2023,EVOPACK BIO,Aram Ben Salem Awatef Sadki Afnene Ben salem
C2068,F2591,12/2023,NutriCode,Rym Gamra
,F2375,12/2023,ARKHOU-DRONE,Khouloud Mhamdi Elarbi Machraoui
C2069,F2376,12/2023,OPUSLAB EdTECH,Ahmed Ben Bouzid Mohamed Berber Siwar Gharbi Mohmmed Sayed Hamdi
C2070,F2592,12/2023,OCEAN SOFT,Habib Chaari Mehdi Ben Hmida Wajdi Buaziz
,F2593,12/2023,ProteiNew,Amira Ben Amira Issam Ben Amira
C2071,F2594,01/2024,Catchy,Zakaria Glenza Souhail Saihi
C2072,F2595,01/2024,Atome Academy,Zeidoun Meksi Adnen Somai Jawhar Mtar Adnen Somai Yasser Joudi
C2073,F2596,01/2024,ALIDADE,Mejdi Gaddouch Monia Grtimene
C2074,F2597,01/2024,Hi Interns,Hazem Hamrouni Khalil Bessaad
C2075,F2598,01/2024,Pedago,Helmi Benameur Fares Gaida Sofiene Gharbi Ahmed Berred El Montassar Belleh Gaida Mohamed Amine Ghazouani Wassim Affes
C2076,F2599,01/2024,FlexyFleet,Karim Ben Fadhel
C2077,F2600,01/2024,kortable,Syrine Abidi
C2078,F2601,01/2024,COSMETIQUE BIO-PHYTO,Manel Mallek
C2079,F2602,01/2024,Caire Health AI,Tekaya Oussama Hamdi Belhassen Mohtadi Ben Fraj Daniel Angloher
C2080,F2603,01/2024,officent,Saif Eddine BorgholKamel Ben AnayaAsma MethamemSoulayma Dhiab
C2081,F2604,01/2024,InnoDeep,Hamdi Mustapha Majdi Jaber
C2082,F0299,01/2024,Qualimaker,Mehdi Zaabar
C2083,F2605,01/2024,eco Gwatring,Oussama Houcine Najem Ddine Souheil Elhoucine
C2084,F2606,01/2024,VISIMEDIA,Ikram Ben Sassi
C2085,F2607,01/2024,Quokka Agency,Bassem Lamouchi Hedi Manai
C2086,F2608,01/2024,Karthago Machine,Achraf Bleili
C2087,F2609,01/2024,Everwed,Ahmed Ben Attia Mehdi Trabelsi Ahmed Missaoui Anis Mimech
C2088,F2610,01/2024,lebondeal,Fares Jabloun
C2089,F2611,01/2024,AIPenetraGuard,Hamzaoui Sofiene Hamzaoui Noureddine Sfaxi Ameur
C2090,F2612,01/2024,Discover Tunisia,Danden Ahmed Touati Selsebil
C2091,F2613,01/2024,Ticka,Mohamed Benyagoub Said Abderrahmen Minyar Meksi
C2092,F2614,01/2024,Festime,Nasreddine Ragam Ragam Amine
,F2289,01/2024,SOK'ARI,Manel Mrad Mohamed Amine Mrad
C2093,F2615,01/2024,BNJMO,Mohamed Ben Jazia
C2094,F2616,01/2024,Qrisp,Mohamed Amine Bellili Mohamed Rayen Sadkaoui Mohamed Aziz Saouabi
C2095,F2617,01/2024,ExpatEase,Hassen Saadi Ilef Karray Sarah Gannoun
C2096,F2618,01/2024,WeeTest,Senda Khemiri
C2097,F2619,01/2024,ZINA,Dridi Bachir
C2098,F2620,01/2024,HART Gaming,Molka Nasraoui Dhafer Amine Nasraoui Nasraoui Azza
C2071,F2594,01/2024,Catchy,Zakaria Glenza Souhail Saihi
,F1773,01/2024,arsek dripbox,Mohamed Haj Abdallah Kais Oueslati
C2099,F2531,01/2024,OCTOMIRO,Montasser Khamassi Nour El Houda Shili Mohieddine Drissi Slim Griri
C2100,F2621,01/2024,COHEALTH,Fares Messedi Rayen Miaoui Yadh Khalfallah
C2101,F2468,01/2024,VLSoft,Mohamed Nahouchi Amrou Kboubi Siwar Ben Nejma
C2102,F1932,01/2024,Code Pro Qr,Mourad Sahloul
C2103,F2622,01/2024,D Customized Solution,Salmen Ajili Mahdi Abdelmalek Sahbi Ben Hmida
,F2623,02/2024,WEeFARM,Jasser Ben Saad Rayen Ben saad Ayeb Rihab
C2104,F2624,02/2024,SupplyzPro,Seddik Houimli Jacer Smat Koutheir Cherni Mohamed Amine Abdenadher Hazem Housseini
C2105,F2625,02/2024,ConvergenceAI,Mohamed Yassine Letaief Hajer Hraghi
C2106,F2626,02/2024,TRUSTABLE,Ghazi Maatoug Yi Shi Olivier Patole
C2107,F2627,02/2024,Spooky And Diva,Mohamed Jemiai Mohamed Taieb Jemiai
C2108,F2628,02/2024,eduhelper,Mootaz Hammami
C2109,F2629,02/2024,BiBoo Children's planet,Jihed Aboulkacem Mohamed Dinari
C2110,F2630,02/2024,eyodoo,Yassine Ajili Abdelwafi Jennayeh
C2111,F2631,02/2024,Moncoin,Ahmed Sahraoui Saber Sahraoui
C2112,F2632,02/2024,PlagPrevent,Amir Kboubi Feres Othman
C2113,F2633,02/2024,Ligne 13,Fahd Hannachi Asma Ladjimi
C2114,F2634,02/2024,Student Life Style,Safa Ben Romdhane Wouroud Zemzem Amira Grendi
C2115,F2635,02/2024,ParkiHouni,Hammami Tarek Mohamed Aymen Mechergui
C2116,F2636,02/2024,Cherry ERP,Mohamed Amine Khemiri Maroua Ellouze
C2117,F2637,02/2024,WeenPan,Arbi Ben bazza Lokmani Yassine Sana Hamdi Jamila Ghediri
C2118,F2638,02/2024,Dari,Souheil Bouzouita Chebaane Med Aziz
C2119,F2639,02/2024,La réalité augmentée au service de la médecine,Oualid Kilani
C2120,F2640,02/2024,Owlinks,Mohamed Kchaou Amine Guermazi
C2121,F2641,02/2024,Averroes Software,Sofiene Salem
C2122,F2642,02/2024,brinnovat blockhaus,Fethi Laabidi Haithem Abderrahmene
C2123,F2643,02/2024,KAÏNAU,Mouna Boussetta
C2124,F2644,02/2024,NAÂMÀ,Tesnim Jaziri
C2125,F2645,02/2024,Solar Chain,Ismail Khlif Maram Arfaoui Yessin Khlìf
C2126,F2646,02/2024,YallaPlay,Ayoub Debbichi Hedi Slim
C2127,F2647,02/2024,CarCare,Nour Abbous Hamza Omar
C2128,F2648,02/2024,Erp indusoft,Ayoub Ben Abdallah Chadi Belguith
C2129,F2649,02/2024,2BM - Business Builder by MedSirat,Mohamed Rached Jomni Donia Barakati Hanen Bouamoud Souheil Skouri
C2130,F2650,02/2024,Bolt Pick-Up,Omar Baccar Hager Bouchoucha
C2131,F2651,02/2024,MyMy,Myriam karoui Ines Karoui
C2132,F2652,02/2024,Royaume d'amande,Hejer Kamoun Ghada Daoud Hajkacem Eya
C2133,F2653,02/2024,SKILLS 4 AFRICA,Nouha Bouwazra Intidhar Nakouri Basma Selmi
C2134,F2654,02/2024,COOP'ESS,Wajdi Boufaroi Abdelkader Lakhal Boufarwa Wiem Hakim Kadhi
C2135,F2655,02/2024,Flavor Med Fish,Jarraya Mahdi Ahmed Ben Rhaiem
C2136,F2656,03/2024,Tunisia Podcasts,Raouia Khedher
C2137,F2657,03/2024,XtendMedical par XtendMind,Mourad Mezghenni TechLead Informatique Ahmed Ben Hamouda Hassan Cheriha
C2138,F2658,03/2024,Société : Learnset / Premier projet : Medset,Oussema Rhif Rached Fares Mohamed Ali Chemli Mohamed Skander Soltane
C2139,F2659,03/2024,OrderTech,Chokri Rayani Jaafer Chniter Jihen Haddad
C2140,F2660,03/2024,ROUNDESK TECHNOLOGIE,Franck Legendre
C2141,F2661,03/2024,CNM Community Hub,Fethi zoghlami Slim Abeidi Makrem Jebali Alaa Sebai
C2142,F2662,03/2024,EuroVet Veterinaire,Riadh Zaidi
C2143,F2663,03/2024,Deevium,Ala Eddine Hsairi Raed Jridi
C2144,F2664,03/2024,Foootly,Imen Saidi Zakaria Magouri Sadok Kzadri
C2145,F2665,03/2024,mekadesk.com,Feres Okbi Ali Benmohamed Youssef Kzadri
C2146,F2666,03/2024,Innoway Solutions,Alaa Maaoui
C2147,F2667,03/2024,Green wall,Tesnime Khemiri Balkis Bettoumi Mohamed Aziz Laourine
C2148,F2668,03/2024,AGARUW HUB,Mejda Khaled Zeineb Ben Abdallah Hedi BenRomdhane
C2149,F2669,03/2024,"CC - Colombus Capital, The Infinite Trust",Mezri Karoui Eymen Errais
C2150,F2425,03/2024,MSSyndic,Sami Marouani
C2151,F2670,03/2024,Responsible Cyber,Magda Chelly Mikko Laaksonen
C2152,F2671,03/2024,Speedy ERP,Kais Chehuma
C2153,F2672,03/2024,OPTOSCOPIA Intelligent Diagnostic Analyzers,Marouen Akermi Francesc Gomez
C2154,F2673,03/2024,LUNETTEC,Mouna Abid Yosr Ghozzi Sonia Abid
C2155,F2674,03/2024,Noumeo Solutions,Mohamed Zlizi
C2156,F2675,03/2024,AIBC,Med khalil Bousnina Rahma Bousnina
C2157,F2676,03/2024,TRENA,Ala Larbi Hatem Benchikh Dorra Fredj
C2158,F2677,03/2024,Mozolang,Moez Debara Jamila Khmiss Hussein Dbara
C2159,F2678,03/2024,éco-lavage,Nader Dermech Maha Nacer
C2160,F2679,03/2024,SM Business,Moez Ben Moelli Safa Kanzari
C2161,F2680,03/2024,a'BroadStudent,Zied Kacem Nour elhouda Issaoui Issam Kacem
C2162,F2681,03/2024,ServiDrone Solutions,Mohamed Achref Hamdouni Hassen Mokadem
C2163,F2682,03/2024,Twiza,Aziz Masmoudi Youssef Masmoudi Edam Hamza Omaima Daoud Rim Mtibaa
C2164,F2683,03/2024,Kidso,Mohamed ali Abbes Houssem Hammami Boussarsar Ahmed Amine
C2165,F2684,03/2024,Ehdilou,Chaker Lazzez Ben Amor Omar aziz
C2166,F2685,03/2024,Nour Expert Telecom,Ali Ibn ammar
C2167,F2686,03/2024,AltaDigit,Houssem eddine Rammeh Oussama Ben Wahiba Abderrahim Gdah
C2168,F2687,03/2024,CHERRY SOFT,Khemiri Mohamed Amine Maroua Ellouze
C2169,F2467,03/2024,DQAL,Mathias Wrzoncki Belgacem Toumi Sondess Lazrak
C2170,F2688,04/2024,xgol,Karim Bahi Iheb Jendoubi Souad Annabi
C2171,F2689,04/2024,Graines Academy,Sana Ksouri Dhouha Ksouri Mohamed Ghassen Fhimi
C2172,F2488,04/2024,EASY TRANSFER,Ismail Khenissi Jabrane Khenissi
C2173,F2690,04/2024,conception de biocapteur pour la,Idméetenc Btiioonse dnesso bractéries dans le lait
C2174,F2691,04/2024,Tissu.tn | Mercerie.tn,Malek Dhahri Majdi Dhahri Moez Dhahri
C2175,F2692,04/2024,ISTYA NATURAL POOL,Nawel Dghim Aziza Ibn Hadj Hassine Mohamed Nefaa Dghim
,F2693,04/2024,Gori'fit,Nadhir Chebbi Mohamed Itheb Ben Abbes Ahmed Méchergui
C2176,F2694,04/2024,TunBra,Montassar Moussa Firas Rouine Mhamed Moncer
C2177,F2695,04/2024,SAFESPHERE,Maher Fekih Samar Ouni
C2178,F2696,04/2024,123booking,Mahdi Taghouti Akram Rekik
C2179,F2697,04/2024,Perro,Mohamed Yassine Brahem Hiba Mateur Ahmed Bechir Mezhoud Salah Dabbech Aicha Farah Souelmi
C2180,F2698,04/2024,ACRIDIDEA,Noura Ayadi Najet Ayadi
C2181,F2699,04/2024,ALTABIB,Mohamed Ali Ben Chaabane Hadhami Ghaffari
C2182,F2700,04/2024,ITri,Majdi Ben Farhat Hanen Louati Ramzi Halouani
C2183,F2154,04/2024,Hapivot,Francois Dejeager Anis Dabbebi Saber Jelassi
C2184,F2701,04/2024,R&D=Riders and Drivers,Sana Elleuch Mohamed Elleuch
C2185,F2702,04/2024,Scale Pro,Makrem Chakchouk
C2186,F2703,04/2024,PERMA EMERGENCY ASSISTANCE,Marwa Abrougui Mustapha Nasraoui Fares Hana
C2187,F2704,04/2024,Eside,Mohamed Jaidane Abdallah Raies Raed Debbabi
C2188,F2705,04/2024,MINA,Moutaa Madani Rihem Madani
C2189,F2706,04/2024,JAWI,Omar Trabelsi Karim Trabelsi
C2190,F2707,04/2024,Vivala Travel,Achraf Kacem Marwen Mahmoud
C2191,F2708,04/2024,Uni-Job,IAmhemne Sde Hlmchiaichi Mouheb Eddine Saadaoui Bairem Khedhri
C2192,F2709,04/2024,Smart Cars Solutions,Mohamed Ksantini Mohamed Karray Nesrine Triki Associée Amina Turki Sirine ammar Ameni Ellouze
C2193,F2710,04/2024,Loc-Waste,Asma Fattouch Mohamed Amine Ben Amor Ela Manai Houssem Ben Haj Boubaker
C2194,F2711,04/2024,Swiftlane,Rayen Naimi Mohamed Sofiene Barka
C2195,F2712,04/2024,Kickoff,Med Mezri Ben Dkhil Hamdi Mokni Yassine Youssef
C2196,F2713,04/2024,content360,Slim Zghal Momtez Ayadi
C2197,F2714,04/2024,Eco Vélo,Lotfi Sahli Zeineb Sahli Mounira Cherif Kaouther Sahli
C2198,F2715,04/2024,Charliz,Walid mansia Maaref Yathreb Daboussi Rima Hajer Ayari
