decision_id;company_name;founder_name;session
S54_D0006;HAT Information Security Corporate;Anis Fourati Randa Sellami Mohamed Ali Fitouhi;09/2023
S54_D0007;Inspark;Wael Mlak Salma Sayah ep Mallek;09/2023
S54_D0008;Abajim.com;Mohamed Ali Zaier Yassine Rhouma Mohamed Ben Romdhan;09/2023
S54_D0009;ProteiNew;Aamira Ben Aamira Issam Ben Aamira;09/2023
S54_D0010;Line Analyzer;Ali Ibn Ammar;09/2023
S54_D0011;Studenty;Nour El Houda benina Rayhane Hedri Mottaki Hajouni Sabryn Hamrouni Belaid Wael;09/2023
S54_D0012;Digi-QAL;Mathias Wrzoncki Belgacem Toumi Sondess Lazrak;09/2023
S54_D0013;Virtu-Lab;Mohamed Nahouchi Amrou Kboubi Siwar Ben Nejma;09/2023
S54_D0014;Neural Genie;Jawher Ressaissi Hatem Ressaissi;09/2023
S54_D0015;Elsabuy;Hichem Boughdiri;09/2023
S54_D0016;Docnet;Emna Ouerchfani Aya Ouhichi Ajmi ouerchfani Montassar Zorgani Directeur Technique Imen Ouerchfani Mohamed Ali Jebali Adam Louhichi;09/2023
S54_D0017;investy;Firas Sfaxi Achraf Ben Hiba Mohamed Rayen Dakhlaoui Leith Cousseni;09/2023
S54_D0018;IDOS DIGITAL;Ghassen Selmi Amen Mili;09/2023
S54_D0019;Car Supervision;Jamel Eddine Belmadhkour Letaief Omar;09/2023
S54_D0020;MyAuto;Hatem Ben Chaabane;09/2023
S54_D0021;SuperFactorial;Aymen Ben Rjab;09/2023
S54_D0022;Growth Starter : Plateforme de marketing digital et SEO;Mohamed Mounir Mejri Abdelhakim Jamaaoui Omrane Trabelssi;09/2023
S54_D0023;Autom8;Dsouli Youssef Aymen Rachdi Hamza Zouari;09/2023
S54_D0024;Sayart;Amine Hayder;09/2023
S54_D0025;SARBINI;Skander Guarbaa;09/2023
S54_D0026;AIO EVENTS;Iyed Ben Messaoud Oussema Rifi Aymen Derouiche Ali Baroudi;09/2023
S54_D0027;Coccinelle Green;Aymen Ammar;09/2023
S54_D0028;Weventis;Hadil Abdallah Mohamed Jouneidi Abderrazek Rami Kelboussi Hamza Mansour;09/2023
S54_D0029;Felbis.ai;Sami Sakly;09/2023
S54_D0030;Myprint;Salim Sassi;09/2023
S54_D0031;MData One;Slimen Arnaout Arafet Sbei Tarek Ben Salah Omar Ismail;09/2023
S54_D0032;TracklyGo;Ahmed Hedi Imed Ayari Lamjed Jedda;09/2023
S54_D0033;MY EASY TRANSFER;Ismail Khenissi Jabrane Khenissi;09/2023
S54_D0034;Ambition Study;Anissa Najjar Kais Dridi;09/2023
S54_D0035;MIGsens;Abdelghani Adnane Khalifa Aguir;09/2023
S54_D0036;Cell Pulse Harmony;Jridi Jihed Salem Hamidi Halima Mahjoubi Elhem Cheour Neder Hamidi;09/2023
S54_D0037;SPINSHARE;Wael Lakhrach Siwar Houssaî Hiba Mned;09/2023
S54_D0038;Sellya Technologies;Hamza Zarrouk Rihem Ghzaiel Ala Guezzi;09/2023
S54_D0039;Venus Zora Pharm;Zohra Aloui-Zarrouk;09/2023
S54_D0040;HygieSys Solutions for better tomorrow;Jihen Kboubi Aschraf Chadli Chiheb Kboubi;09/2023
S54_D0041;Tunealgo;AMdoehmam Kbeodu Mbielki Yacine Maaroufi Amani Khalfaoui;09/2023
S55_D0001;SmartShift;Anis Chebbi Ouns Taj;10/2023
S55_D0002;ShippingLog;Sami Jilani Meriem Trabelsi;10/2023
S55_D0003;COLLARY;Riadh Ben Meftah Jamel Gafsi;10/2023
S55_D0004;SEA DESIGN LAB/OUTA;Anis Montacer Aymen Souissi Asma Benyoussef Sami Montacer;10/2023
S55_D0005;Empowair;Atef Meftah Iuliia Matviets;10/2023
S55_D0006;xscan;Houssem Eddine Rammeh Oussama Ben Wahiba Abderrahim Gdah;10/2023
S55_D0007;CHITELIX;Kais Aouieb Mohamed Anis Ben Ghalia;10/2023
S55_D0008;Tadwir;Zeineb Blaiech Dali Blaiech;10/2023
S55_D0009;Saydalid;Fares Messedi Rayen Miaoui;10/2023
S55_D0010;Techno Shark;YAahdmhe Kdh Jaelfdaildlaih Ali Jedidi Hsan Jedidi;10/2023
S55_D0011;Emyehr;Mohamed Aimen Jouini;10/2023
S55_D0012;SILVER-MADE CONSULTING;Houcem Kolsi Issam Kolsi;10/2023
S55_D0013;LAND WASH;Mohamed Aziz Landolssi;10/2023
S55_D0014;HIPPOMED AI;Walid Guellouz;10/2023
S55_D0015;TBRL;Ilyes Karray Ahmed Azer Ghimeji;10/2023
S55_D0016;C&S EoleAvia;Sondes Massoudi Chiheb Ben Rekaya;10/2023
S55_D0017;AquaWise Solutions;Yosri Belhadj Hamdi Maslah May Mallouli;10/2023
S55_D0018;The pointing graphical tablet;Mohamed Taibah Kais Ben Rhouma Wafa Smaoui;10/2023
S55_D0019;Gori'fit;Nadhir Chebbi Mohamed Itheb Ben Abbes;10/2023
S55_D0020;GOATech;Mohamed Najar Seifeddine Adouani Firas Fejjeri;10/2023
S55_D0021;myparcel.tn;Saaidi Abdel Aziz Safa Soltani;10/2023
S55_D0022;Tadaa;Amine Ben Hmida;10/2023
S55_D0023;KYTOSAN TECHNOLOGIES;Adnene Kammoun Mohamed Nassim Chouchene Salah Bannour Wassim Kammoun Khawla Dhahri Nasreddine Soualhia Samia Noureddine;10/2023
S55_D0024;Haven;Mohamed Khalil Kouki Khaled Ben ammar;10/2023
S55_D0025;DigiStract;Zaidi Chifa Khadija Louati Ala Eddine Maatoug;10/2023
S55_D0026;Buy and Save;Marouene Darbi Feten Boukari;10/2023
S55_D0027;EdgeCube;Alaeddine Ghabi Mohamed Yassin Jemai Taha Yassine Romdhane Mouadh Abdellatif Asma Hammami;10/2023
S55_D0028;The New Generation : For high energy kids;Wejdane Ksiaa;10/2023
S55_D0029;Maktba.tn;Rahma Boubaker Boubaker Raed Imen Messaoud;10/2023
S55_D0030;Éyalla;Bassem Almarzouki;10/2023
S55_D0031;Abajim.com;Mohamed Ali Zaier Yassine Rhouma Mohamed Ben Romdhane;10/2023
S56_D0001;Leadership 4.0;Faouzi Gharsalli Khaled Gharsalli;11/2023
S56_D0002;ApiShield;Ala Eddine Dhaouafi Rayen Nahdi Hédil Fraihi Yassine Ben Ali;11/2023
S56_D0003;Au delà du Bio;Hajer Terras Heithem Zaghouani Elyes Jeribi;11/2023
S56_D0004;ProtiBox / Kosmos Tech Innovation;Wassim Amri Asma Kilani;11/2023
S56_D0005;CarNet;Nabil Ben Nasrallah Sana Balti Wissem Mazgou;11/2023
S56_D0006;NeuralBey;Mohamed Aziz Chibani Mahdi Lazreg Mechria Mohamed Aziz;11/2023
S56_D0007;BE-SIYESSAH;Saif Eddine Naffati Fedia Ayari;11/2023
S56_D0008;Intake;Marouane Trimeche ?;11/2023
S56_D0009;BRAIN-TEK;Montasser Khamassi Nour El Houda Shili Mohieddine Drissi Slim Griri;11/2023
S56_D0010;Digital Catering Solution;Salmen Ajili Mahdi Abdelmalek Sahbi Ben hmida;11/2023
S56_D0011;Deelshop;Hamza Bourougaa Rachwan Tarraf Aziz Kouki;11/2023
S56_D0012;K-EYES;Zina Gachaoui Ziad Kadhi;11/2023
S56_D0013;BRIDGE IT;Ibtihel Driss Lassaad Aissa Berraiess Mohamed Ghodbane;11/2023
S56_D0014;DourbIA;Ines Hassoumi;11/2023
S56_D0015;Vocalyst;Mohamed Omar Chaari;11/2023
S56_D0016;STOREX;Mahdi Benabdallah;11/2023
S56_D0017;X-Green;Azer Taieb Houssem Tayeb;11/2023
S56_D0018;WeeCode Development;Mouheb Mehdoui Riadh Baroudi;11/2023
S56_D0019;withe shark kayak;Oussama Noumi Karim Bouchiba Yosri Jlassi;11/2023
S56_D0020;BuzzBip;Mhamed Ali Ben Mahmoud Walid Tanazefti Sabri Ben Marzouk Youssef Denguir;11/2023
S56_D0021;LES ÉDITIONS IRIS;Malik Ayachi;11/2023
S56_D0022;BIM STRATEGY;Khalil Mhamdi;11/2023
S56_D0023;TestWize;Khaled Saidani Azza Sandly;11/2023
S56_D0024;Mntly;Hassen Saadi;11/2023
S56_D0025;VRmersion;Ranim Zouari Sonda Charfi;11/2023
S56_D0026;Agazone;Mohamed Boussaidi;11/2023
S56_D0027;Orion;Ghassen Ghouibi Habiba Ben Jabeur;11/2023
S56_D0028;AhlaBik;Olfa Trabelsi Kessé Emmanuel Sigui;11/2023
S56_D0029;Chanvision;Mohamed Riahi Yassine Idoudi;11/2023
S56_D0030;Mellekher;Wassim Hamdani Youssef Zrelli;11/2023
S56_D0031;GAMAPPS;Ghaith Ben Mansour;11/2023
S56_D0032;ORcompost solutions naturelles;Ahmed Boufahja Emna Boufahja;11/2023
S56_D0033;United VITO;Nizar Affi;11/2023
S56_D0034;SKINPHILOSOPHY;Khouloud Abada Saida Akermi;11/2023
S56_D0035;Multiverse AI;Aymen Yahyaoui Amine Mosbah;11/2023
S56_D0036;Société internationale d'élevages des espèces nutri protein;Helmi Abed;11/2023
S56_D0037;FORCE DE VENTE DIGITAL;Baha Hajri;11/2023
S56_D0038;OneGlobb;Safouene Ratel Younes Saidani Marouene Ratel;11/2023
S57_D0001;Top Nearshore;Pierre Maxime;12/2023
S57_D0002;Link 2 Grow Network;Rym Ayari Walid Ayari;12/2023
S57_D0003;Vesna Biotech;Hamza MAGRIMariem MAGRIAymen CHEIBI;12/2023
S57_D0004;DATABLIC;Abir Ben ArbiaAnis Ben ArbiaRami Chermiti;12/2023
S57_D0005;Go Switch Home;Marwa SettiMohamed Aziz Setti;12/2023
S57_D0006;UCOD;Mouadh Hsoumi;12/2023
S57_D0007;MOOM;Maroua Ben Charrada Mohamed Aymen Bachrouch;12/2023
S57_D0008;RSE Time;Rym Bendhief Akremi Mohamed Hbib Ben Akremi Mohamed Aziz Ben Akremi;12/2023
S57_D0009;South Fruits Agri;Thouraya Rajah;12/2023
S57_D0010;Hippomed Entreprise SA;Mohamed Oualid Guellouz Pascaline Mussot;12/2023
S57_D0011;Contractzlab;Mohamed Rafik Hwimli;12/2023
S57_D0012;Uvey;Youssef Meddeb;12/2023
S57_D0013;Tanit.ai;Kais Zhioua;12/2023
S57_D0014;JIOTIFY;Foued Jaballah Rafik Jaballah;12/2023
S57_D0015;IOT Bridges;Walid Khenissi;12/2023
S57_D0016;DeviceSpeak;Makram TorjemenSouissi AlHabib;12/2023
S57_D0017;WLEDI;Houssem Ben Slama Dhouha Allagui Abderrazak Hakim;12/2023
S57_D0018;mypharmacy. tn/Sharedpharma;Kais Ben YoussefAymen SellaoutiIssam Moalla;12/2023
S57_D0019;Gorilla;Aymen KochtiSahar Toujani;12/2023
S57_D0020;Magic nature;Hela Mghaieth Ahmed Mghaieth;12/2023
S57_D0021;Food Safety;Majed DammakSaber Naffati;12/2023
S57_D0022;BRANDYU (application mobile).;Amine OueslatiOumaima MahmoudSoufien Bsili;12/2023
S57_D0023;Domaine El Htouba;Amine Boufaied;12/2023
S57_D0024;OLINDIAS;Mohamed Lotfi Sassi;12/2023
S57_D0025;Kridipay;Amani ChattiMahmoud ChattiMohamed Neji KalboussiMakrem Jlassi;12/2023
S57_D0026;Afrique vapeur;Saadallah Aymen;12/2023
S57_D0027;ADDEL;Mouhamed Nourdine GuitouniKarima Tekaya Maghri;12/2023
S57_D0028;TIKTAK CV;Ibrahim BoubakriBadreddine Ben Cheikh AhmedMoussa Ouechtati;12/2023
S57_D0029;Ad. Mall;Maha Ben Fredj Malek Ben Fredj Mouna Karoui;12/2023
S57_D0030;Tanit Corporate Solutions;Raed Harzalli Mohamed Aymen Zarouk;12/2023
S57_D0031;Doken;Achref Hafedh;12/2023
S57_D0032;E-NERGIZE;Mohamed Rached Bedis Bergaoui;12/2023
S57_D0033;Olive Oil Connection;Walid MezghaniAmani Ghezal;12/2023
S57_D0034;Icecubex;Kcharem AhmedOmar Ahmed;12/2023
S57_D0035;Wittverse;Myriem Slama;12/2023
S57_D0036;ANCA BOX;Ahmed Mahouachi Oumaima Ghali Amal Daoudi Hamdi Ben Brahim;12/2023
S57_D0037;Cyra Auto Tunisie;Sirine BelhassenAbdelkader Belhassen;12/2023
S57_D0038;EVOPACK BIO;Aram Ben Salem Awatef Sadki Afnene Ben salem;12/2023
S57_D0039;NutriCode;Rym Gamra;12/2023
S57_D0040;ARKHOU-DRONE;Khouloud Mhamdi Elarbi Machraoui;12/2023
S57_D0041;OPUSLAB EdTECH;Ahmed Ben Bouzid Mohamed Berber Siwar Gharbi Mohmmed Sayed Hamdi;12/2023
S57_D0042;OCEAN SOFT;Habib Chaari Mehdi Ben Hmida Wajdi Buaziz;12/2023
S57_D0043;ProteiNew;Amira Ben Amira Issam Ben Amira;12/2023
S58_D0001;Catchy;Zakaria Glenza Souhail Saihi;01/2024
S58_D0002;Atome Academy;Zeidoun Meksi Adnen Somai Jawhar Mtar Adnen Somai Yasser Joudi;01/2024
S58_D0003;ALIDADE;Mejdi Gaddouch Monia Grtimene;01/2024
S58_D0004;Hi Interns;Hazem Hamrouni Khalil Bessaad;01/2024
S58_D0005;Pedago;Helmi Benameur Fares Gaida Sofiene Gharbi Ahmed Berred El Montassar Belleh Gaida Mohamed Amine Ghazouani Wassim Affes;01/2024
S58_D0006;FlexyFleet;Karim Ben Fadhel;01/2024
S58_D0007;kortable;Syrine Abidi;01/2024
S58_D0008;COSMETIQUE BIO-PHYTO;Manel Mallek;01/2024
S58_D0009;Caire Health AI;Tekaya Oussama Hamdi Belhassen Mohtadi Ben Fraj Daniel Angloher;01/2024
S58_D0010;officent;Saif Eddine BorgholKamel Ben AnayaAsma MethamemSoulayma Dhiab;01/2024
S58_D0011;InnoDeep;Hamdi Mustapha Majdi Jaber;01/2024
S58_D0012;Qualimaker;Mehdi Zaabar;01/2024
S58_D0013;eco Gwatring;Oussama Houcine Najem Ddine Souheil Elhoucine;01/2024
S58_D0014;VISIMEDIA;Ikram Ben Sassi;01/2024
S58_D0015;Quokka Agency;Bassem Lamouchi Hedi Manai;01/2024
S58_D0016;Karthago Machine;Achraf Bleili;01/2024
S58_D0017;Everwed;Ahmed Ben Attia Mehdi Trabelsi Ahmed Missaoui Anis Mimech;01/2024
S58_D0018;lebondeal;Fares Jabloun;01/2024
S58_D0019;AIPenetraGuard;Hamzaoui Sofiene Hamzaoui Noureddine Sfaxi Ameur;01/2024
S58_D0020;Discover Tunisia;Danden Ahmed Touati Selsebil;01/2024
S58_D0021;Ticka;Mohamed Benyagoub Said Abderrahmen Minyar Meksi;01/2024
S58_D0022;Festime;Nasreddine Ragam Ragam Amine;01/2024
S58_D0023;SOK'ARI;Manel Mrad Mohamed Amine Mrad;01/2024
S58_D0024;BNJMO;Mohamed Ben Jazia;01/2024
S58_D0025;Qrisp;Mohamed Amine Bellili Mohamed Rayen Sadkaoui Mohamed Aziz Saouabi;01/2024
S58_D0026;ExpatEase;Hassen Saadi Ilef Karray Sarah Gannoun;01/2024
S58_D0027;WeeTest;Senda Khemiri;01/2024
S58_D0028;ZINA;Dridi Bachir;01/2024
S58_D0029;HART Gaming;Molka Nasraoui Dhafer Amine Nasraoui Nasraoui Azza;01/2024
S58_D0030;Catchy;Zakaria Glenza Souhail Saihi;01/2024
S58_D0031;arsek dripbox;Mohamed Haj Abdallah Kais Oueslati;01/2024
S58_D0032;OCTOMIRO;Montasser Khamassi Nour El Houda Shili Mohieddine Drissi Slim Griri;01/2024
S58_D0033;COHEALTH;Fares Messedi Rayen Miaoui Yadh Khalfallah;01/2024
S58_D0034;VLSoft;Mohamed Nahouchi Amrou Kboubi Siwar Ben Nejma;01/2024
S58_D0035;Code Pro Qr;Mourad Sahloul;01/2024
S58_D0036;D Customized Solution;Salmen Ajili Mahdi Abdelmalek Sahbi Ben Hmida;01/2024
S59_D0001;WEeFARM;Jasser Ben Saad Rayen Ben saad Ayeb Rihab;02/2024
S59_D0002;SupplyzPro;Seddik Houimli Jacer Smat Koutheir Cherni Mohamed Amine Abdenadher Hazem Housseini;02/2024
S59_D0003;ConvergenceAI;Mohamed Yassine Letaief Hajer Hraghi;02/2024
S59_D0004;TRUSTABLE;Ghazi Maatoug Yi Shi Olivier Patole;02/2024
S59_D0005;Spooky And Diva;Mohamed Jemiai Mohamed Taieb Jemiai;02/2024
S59_D0006;eduhelper;Mootaz Hammami;02/2024
S59_D0007;BiBoo Children's planet;Jihed Aboulkacem Mohamed Dinari;02/2024
S59_D0008;eyodoo;Yassine Ajili Abdelwafi Jennayeh;02/2024
S59_D0009;Moncoin;Ahmed Sahraoui Saber Sahraoui;02/2024
S59_D0010;PlagPrevent;Amir Kboubi Feres Othman;02/2024
S59_D0011;Ligne 13;Fahd Hannachi Asma Ladjimi;02/2024
S59_D0012;Student Life Style;Safa Ben Romdhane Wouroud Zemzem Amira Grendi;02/2024
S59_D0013;ParkiHouni;Hammami Tarek Mohamed Aymen Mechergui;02/2024
S59_D0014;Cherry ERP;Mohamed Amine Khemiri Maroua Ellouze;02/2024
S59_D0015;WeenPan;Arbi Ben bazza Lokmani Yassine Sana Hamdi Jamila Ghediri;02/2024
S59_D0016;Dari;Souheil Bouzouita Chebaane Med Aziz;02/2024
S59_D0017;La réalité augmentée au service de la médecine;Oualid Kilani;02/2024
S59_D0018;Owlinks;Mohamed Kchaou Amine Guermazi;02/2024
S59_D0019;Averroes Software;Sofiene Salem;02/2024
S59_D0020;brinnovat blockhaus;Fethi Laabidi Haithem Abderrahmene;02/2024
S59_D0021;KAÏNAU;Mouna Boussetta;02/2024
S59_D0022;NAÂMÀ;Tesnim Jaziri;02/2024
S59_D0023;Solar Chain;Ismail Khlif Maram Arfaoui Yessin Khlìf;02/2024
S59_D0024;YallaPlay;Ayoub Debbichi Hedi Slim;02/2024
S59_D0025;CarCare;Nour Abbous Hamza Omar;02/2024
S59_D0026;Erp indusoft;Ayoub Ben Abdallah Chadi Belguith;02/2024
S59_D0027;2BM - Business Builder by MedSirat;Mohamed Rached Jomni Donia Barakati Hanen Bouamoud Souheil Skouri;02/2024
S59_D0028;Bolt Pick-Up;Omar Baccar Hager Bouchoucha;02/2024
S59_D0029;MyMy;Myriam karoui Ines Karoui;02/2024
S59_D0030;Royaume d'amande;Hejer Kamoun Ghada Daoud Hajkacem Eya;02/2024
S59_D0031;SKILLS 4 AFRICA;Nouha Bouwazra Intidhar Nakouri Basma Selmi;02/2024
S59_D0032;COOP'ESS;Wajdi Boufaroi Abdelkader Lakhal Boufarwa Wiem Hakim Kadhi;02/2024
S59_D0033;Flavor Med Fish;Jarraya Mahdi Ahmed Ben Rhaiem;02/2024
S60_D0001;Tunisia Podcasts;Raouia Khedher;03/2024
S60_D0002;XtendMedical par XtendMind;Mourad Mezghenni TechLead Informatique Ahmed Ben Hamouda Hassan Cheriha;03/2024
S60_D0003;Société : Learnset / Premier projet : Medset;Oussema Rhif Rached Fares Mohamed Ali Chemli Mohamed Skander Soltane;03/2024
S60_D0004;OrderTech;Chokri Rayani Jaafer Chniter Jihen Haddad;03/2024
S60_D0005;ROUNDESK TECHNOLOGIE;Franck Legendre;03/2024
S60_D0006;CNM Community Hub;Fethi zoghlami Slim Abeidi Makrem Jebali Alaa Sebai;03/2024
S60_D0007;EuroVet Veterinaire;Riadh Zaidi;03/2024
S60_D0008;Deevium;Ala Eddine Hsairi Raed Jridi;03/2024
S60_D0009;Foootly;Imen Saidi Zakaria Magouri Sadok Kzadri;03/2024
S60_D0010;mekadesk.com;Feres Okbi Ali Benmohamed Youssef Kzadri;03/2024
S60_D0011;Innoway Solutions;Alaa Maaoui;03/2024
S60_D0012;Green wall;Tesnime Khemiri Balkis Bettoumi Mohamed Aziz Laourine;03/2024
S60_D0013;AGARUW HUB;Mejda Khaled Zeineb Ben Abdallah Hedi BenRomdhane;03/2024
S60_D0014;CC - Colombus Capital, The Infinite Trust;Mezri Karoui Eymen Errais;03/2024
S60_D0015;MSSyndic;Sami Marouani;03/2024
S60_D0016;Responsible Cyber;Magda Chelly Mikko Laaksonen;03/2024
S60_D0017;Speedy ERP;Kais Chehuma;03/2024
S60_D0018;OPTOSCOPIA Intelligent Diagnostic Analyzers;Marouen Akermi Francesc Gomez;03/2024
S60_D0019;LUNETTEC;Mouna Abid Yosr Ghozzi Sonia Abid;03/2024
S60_D0020;Noumeo Solutions;Mohamed Zlizi;03/2024
S60_D0021;AIBC;Med khalil Bousnina Rahma Bousnina;03/2024
S60_D0022;TRENA;Ala Larbi Hatem Benchikh Dorra Fredj;03/2024
S60_D0023;Mozolang;Moez Debara Jamila Khmiss Hussein Dbara;03/2024
S60_D0024;éco-lavage;Nader Dermech Maha Nacer;03/2024
S60_D0025;SM Business;Moez Ben Moelli Safa Kanzari;03/2024
S60_D0026;a'BroadStudent;Zied Kacem Nour elhouda Issaoui Issam Kacem;03/2024
S60_D0027;ServiDrone Solutions;Mohamed Achref Hamdouni Hassen Mokadem;03/2024
S60_D0028;Twiza;Aziz Masmoudi Youssef Masmoudi Edam Hamza Omaima Daoud Rim Mtibaa;03/2024
S60_D0029;Kidso;Mohamed ali Abbes Houssem Hammami Boussarsar Ahmed Amine;03/2024
S60_D0030;Ehdilou;Chaker Lazzez Ben Amor Omar aziz;03/2024
S60_D0031;Nour Expert Telecom;Ali Ibn ammar;03/2024
S60_D0032;AltaDigit;Houssem eddine Rammeh Oussama Ben Wahiba Abderrahim Gdah;03/2024
S60_D0033;CHERRY SOFT;Khemiri Mohamed Amine Maroua Ellouze;03/2024
S60_D0034;DQAL;Mathias Wrzoncki Belgacem Toumi Sondess Lazrak;03/2024
S61_D0001;xgol;Karim Bahi Iheb Jendoubi Souad Annabi;04/2024
S61_D0002;Graines Academy;Sana Ksouri Dhouha Ksouri Mohamed Ghassen Fhimi;04/2024
S61_D0003;EASY TRANSFER;Ismail Khenissi Jabrane Khenissi;04/2024
S61_D0004;conception de biocapteur pour la;Idméetenc Btiioonse dnesso bractéries dans le lait;04/2024
S61_D0005;Tissu.tn | Mercerie.tn;Malek Dhahri Majdi Dhahri Moez Dhahri;04/2024
S61_D0006;ISTYA NATURAL POOL;Nawel Dghim Aziza Ibn Hadj Hassine Mohamed Nefaa Dghim;04/2024
S61_D0007;Gori'fit;Nadhir Chebbi Mohamed Itheb Ben Abbes Ahmed Méchergui;04/2024
S61_D0008;TunBra;Montassar Moussa Firas Rouine Mhamed Moncer;04/2024
S61_D0009;SAFESPHERE;Maher Fekih Samar Ouni;04/2024
S61_D0010;123booking;Mahdi Taghouti Akram Rekik;04/2024
S61_D0011;Perro;Mohamed Yassine Brahem Hiba Mateur Ahmed Bechir Mezhoud Salah Dabbech Aicha Farah Souelmi;04/2024
S61_D0012;ACRIDIDEA;Noura Ayadi Najet Ayadi;04/2024
S61_D0013;ALTABIB;Mohamed Ali Ben Chaabane Hadhami Ghaffari;04/2024
S61_D0014;ITri;Majdi Ben Farhat Hanen Louati Ramzi Halouani;04/2024
S61_D0015;Hapivot;Francois Dejeager Anis Dabbebi Saber Jelassi;04/2024
S61_D0016;R&D=Riders and Drivers;Sana Elleuch Mohamed Elleuch;04/2024
S61_D0017;Scale Pro;Makrem Chakchouk;04/2024
S61_D0018;PERMA EMERGENCY ASSISTANCE;Marwa Abrougui Mustapha Nasraoui Fares Hana;04/2024
S61_D0019;Eside;Mohamed Jaidane Abdallah Raies Raed Debbabi;04/2024
S61_D0020;MINA;Moutaa Madani Rihem Madani;04/2024
S61_D0021;JAWI;Omar Trabelsi Karim Trabelsi;04/2024
S61_D0022;Vivala Travel;Achraf Kacem Marwen Mahmoud;04/2024
S61_D0023;Uni-Job;IAmhemne Sde Hlmchiaichi Mouheb Eddine Saadaoui Bairem Khedhri;04/2024
S61_D0024;Smart Cars Solutions;Mohamed Ksantini Mohamed Karray Nesrine Triki Associée Amina Turki Sirine ammar Ameni Ellouze;04/2024
S61_D0025;Loc-Waste;Asma Fattouch Mohamed Amine Ben Amor Ela Manai Houssem Ben Haj Boubaker;04/2024
S61_D0026;Swiftlane;Rayen Naimi Mohamed Sofiene Barka;04/2024
S61_D0027;Kickoff;Med Mezri Ben Dkhil Hamdi Mokni Yassine Youssef;04/2024
S61_D0028;content360;Slim Zghal Momtez Ayadi;04/2024
S61_D0029;Eco Vélo;Lotfi Sahli Zeineb Sahli Mounira Cherif Kaouther Sahli;04/2024
S61_D0030;Charliz;Walid mansia Maaref Yathreb Daboussi Rima Hajer Ayari;04/2024
S61_D0031;TIE-UP;Iyadh Achouri Rami Ksouri;04/2024
S61_D0032;Torrecarb;Amin Limaiem;04/2024
S61_D0033;ROAMINGO;Saddem Abderrahmen Achref Jannene Sadok Saddem Mahmoud Ellouze Saddem Yassin Amor Kerkeni;04/2024
S61_D0034;Exam-Craft;Khaled Khelifi Abrar Hammami;04/2024
S61_D0035;Fastoch Car Wash;Hedi Affes;04/2024
S61_D0036;TrackSite;Hamza Sakarni Chayma sakrani;04/2024
S61_D0037;LEBESTY;Mohamed Tlili Ikram Zakkour;04/2024
S61_D0038;OPTOSCOPIA Intelligent Diagnostic Analyzers;Marouen Akermi Francesc Gomez;04/2024
S61_D0039;COLOMBUS CAPITAL;Mezri Karoui Eymen Errais;04/2024
S61_D0040;Qualimaker;Mehdi Zaabar;04/2024
S61_D0041;CHITELIX;Aouaieb Kais Mohamed Anis Ben Ghalia;04/2024
S61_D0042;Tanit HealthCare Technologies;Kais Zhioua;04/2024
S62_D0001;DentaMeet;Fares Karbia;05/2024
S62_D0001;DentaMeet;Mohamed Islem Ben Ali;05/2024
S62_D0002;SahEAT;Taha Karoui;05/2024
S62_D0002;SahEAT;Bessem Bousselmi;05/2024
S62_D0003;IoTbyte;Haithem Dabboussi;05/2024
S62_D0004;WeGestU;Lassaad Ben Rejeb;05/2024
S62_D0004;WeGestU;Wiem Ben Mahmoud;05/2024
S62_D0005;KidzRise;Dhia EL Arbi;05/2024
S62_D0005;KidzRise;Abbassi Ahdi;05/2024
S62_D0006;Proximabel Development;TakiEddine Ben Messaoud;05/2024
S62_D0007;KDM;Noura Kotti;05/2024
S62_D0007;KDM;Kantaoui Gallas;05/2024
S62_D0008;Satisfy Insight;Yosr Halleb;05/2024
S62_D0008;Satisfy Insight;Anis Sehili;05/2024
S62_D0008;Satisfy Insight;Ahmed Lachtar;05/2024
S62_D0008;Satisfy Insight;Karem Chatti;05/2024
S62_D0008;Satisfy Insight;Mouhamed Louay Tebourski;05/2024
S62_D0009;Volo;Achref Mejri;05/2024
S62_D0009;Volo;Mohamed Amine Jendoubi;05/2024
S62_D0009;Volo;Mohamed El Arbi Bessalah;05/2024
S62_D0009;Volo;Sofien Guesmi;05/2024
S62_D0010;tipstalks;Mraihi Ilies;05/2024
S62_D0011;Riven Crown;Menjli Aymen;05/2024
S62_D0011;Riven Crown;Amira Bacha;05/2024
S62_D0012;U!NOW;Oussama Elayeb;05/2024
S62_D0012;U!NOW;Amani Bacha;05/2024
S62_D0012;U!NOW;Ben Abdallah Taoufik;05/2024
S62_D0012;U!NOW;Mohamed Ali Ben Abdallah;05/2024
S62_D0013;Tim'ess;Dorra Bouguella;05/2024
S62_D0013;Tim'ess;Rania Chouchane;05/2024
S62_D0013;Tim'ess;Chouikhi Seif;05/2024
S62_D0014;DRIVOXE.;Ranyme Trabelsy;05/2024
S62_D0014;DRIVOXE.;Yassine Chaabane;05/2024
S62_D0015;DAKTARI;Yassine Kasraoui;05/2024
S62_D0015;DAKTARI;Firas Belgouthi;05/2024
S62_D0015;DAKTARI;Anis Dhifaoui;05/2024
S62_D0016;Société livraison ija;Nazih Dhifaoui;05/2024
S62_D0017;Louna;Bilel Basly;05/2024
S62_D0017;Louna;Abdelbasset Dhrif;05/2024
S62_D0018;DEGLOLIVA;Amel Trabelsi;05/2024
S62_D0019;AGRONIX;Wissem Ben Amor;05/2024
