startup_id;founder_id;session;societe;fondateur
975;1588;02/2022;VIRIBUS CENTER;Ahmed Laamouchi
975;1589;02/2022;VIRIBUS CENTER;Meriem Bel Haj Mohamed
976;1590;02/2022;SAFE STUDENT;Hajer Mzoughi
976;1591;02/2022;SAFE STUDENT;Eya Bel Haj Mohamed
976;1592;02/2022;SAFE STUDENT;Mustapha Bouarrouj
977;1593;02/2022;Tunifund;Kathleen White
977;515;02/2022;Tunifund;Mohamed Kallel
977;1594;02/2022;Tunifund;Achraf Chabbouh
977;1595;02/2022;Tunifund;Amel Aloulou
978;1596;02/2022;Stile.ai;Sahar Ben Mabrouk
978;1597;02/2022;Stile.ai;Rateb Jabbar
978;249;02/2022;Stile.ai;Ahmed Ben Said
979;1598;02/2022;Digix;Amir Trigui
979;1581;02/2022;Digix;Ahmed Jemaa
980;1582;02/2022;Kiddo;Ines Rahrah
983;1599;02/2022;WEDTECT;Smart Detection
984;1600;02/2022;Data For Brands;Insight Lab
1298;2181;02/2023;Linkivia;Naoufel Nabli
1298;2182;02/2023;Linkivia;Mejdi Bouaﬁf
1299;2183;02/2023;Replic-A;Wissem Jerbi
1299;2184;02/2023;Replic-A;Sonia Issaad
1299;1740;02/2023;Replic-A;Ahmed Malek
1300;1741;02/2023;Tunisia Baits;Marwen Mokdad
1301;2185;02/2023;Tunisian Campers;Mohamed Temimi
1301;2186;02/2023;Tunisian Campers;Rania Makhlouf
1302;2187;02/2023;Tsiwrat Stock;Firas Chetouane
1302;2188;02/2023;Tsiwrat Stock;Adam Bouchaala
1303;2189;02/2023;Advantry X;Kawthar Ayedi
1303;2190;02/2023;Advantry X;Imene Aidi
1304;2191;02/2023;KOM YA;Yosra Aydi
1304;2192;02/2023;KOM YA;Meriam Aidi
1304;2193;02/2023;KOM YA;Wissal Dhuib
1305;2194;02/2023;My Brain;Rahma Harzi
1305;2195;02/2023;My Brain;Yasmine Ben Saad
1305;1096;02/2023;My Brain;Yassine Boumaiza
1306;1097;02/2023;TOF: Tyres On Fire;Oussama Bel Hadj Ali
1306;2196;02/2023;TOF: Tyres On Fire;Ahmed Ben Othman
1307;2197;02/2023;cercina.ai;Oussema Bennour
1307;2198;02/2023;cercina.ai;Dhiaeddine Gharsallah
1307;2199;02/2023;cercina.ai;Foued Kilani
1308;2200;02/2023;Grün Skincare;Djazia Messous
1308;2201;02/2023;Grün Skincare;Zied Hriz
1309;2202;02/2023;Xpro;Yosra Tahri
1309;2203;02/2023;Xpro;Haythem Il Banney
1310;2204;02/2023;Gi�y.tn;Jihed Chemlali
1310;2205;02/2023;Gi�y.tn;Amel Ben Ammar Elgaïed
1311;2206;02/2023;A.M.I.S.;Rabie Razgallah
1311;2207;02/2023;A.M.I.S.;Siwar Mechri
1312;2208;02/2023;Ziwziw Family Friend;Nawres Mechri
1313;2209;02/2023;COADIS;Imen jridi
1314;1686;02/2023;PARKEY;Mehdi Romdhane
1315;2210;02/2023;Thiqab;Kaouther Hedhly
1315;2211;02/2023;Thiqab;Aicha Zahou
1316;2212;02/2023;Cer�f.tn;Sameh Ben Hmida
1317;2213;02/2023;ITEM TUNISIA;Abdessalem Barkia
1318;2214;02/2023;DigiQuorum;Nawel Brahmi
1318;2215;02/2023;DigiQuorum;Aymen El Kadhi
1319;2216;02/2023;Addval Solu�ons;Noamen Hassen
1319;2217;02/2023;Addval Solu�ons;Jean David Rombi
1320;2218;02/2023;Ukka;Ukka Ukka
1321;2219;02/2023;Voltat Technologies Pozitron;Saadi Mohamed
1321;2220;02/2023;Voltat Technologies Pozitron;Sghaier Mohamed Wael
1321;1885;02/2023;Voltat Technologies Pozitron;Salma Bessalah
1322;1886;02/2023;CAMINOVA Caminova;Sihem Bessalah
1322;1871;02/2023;CAMINOVA Caminova;Oussama Dhahri
1323;1872;02/2023;SOCIETE  SAGUEDNI CapsaFood;Amine Chortani
1323;1873;02/2023;SOCIETE  SAGUEDNI CapsaFood;Hadil Fouli
1323;1836;02/2023;SOCIETE  SAGUEDNI CapsaFood;Eskander Alaya
1324;2221;02/2023;BLUEPSOL;Power solu�on Ahmed Baccouch
1324;1879;02/2023;BLUEPSOL;Rami Khouja
1325;1880;02/2023;SOCIETE INNOVEGA Innovega;Rym Ghribi
1325;1881;02/2023;SOCIETE INNOVEGA Innovega;Amira Ben Abdeljelil
1325;2006;02/2023;SOCIETE INNOVEGA Innovega;Mohamed Turki
1326;2222;02/2023;MRC SURVEY MRC SURVEY;Skander Hadj Mabrouk
1326;2223;02/2023;MRC SURVEY MRC SURVEY;Aymen Jhidri
1326;2224;02/2023;MRC SURVEY MRC SURVEY;Wassim Abdel Malek
1327;2121;02/2023;Workly Hub  Canadin;Mohamed Ali Ben Slimen
1327;2122;02/2023;Workly Hub  Canadin;Souad Belghith
1327;2123;02/2023;Workly Hub  Canadin;Dhiaeddinne Rahali
1329;171;02/2023;Avempace SARL Avempace;Abdelhamid Kerkeni
1681;2800;02/2024;WEeFARM;Rayen Ben saad
1681;2801;02/2024;WEeFARM;Ayeb Rihab
1681;2802;02/2024;WEeFARM;Seddik Houimli
1681;2803;02/2024;WEeFARM;Jacer Smat
1682;2804;02/2024;SupplyzPro;Koutheir Cherni
1682;2805;02/2024;SupplyzPro;Mohamed Amine Abdenadher
1682;2806;02/2024;SupplyzPro;Hazem Housseini
1682;2807;02/2024;SupplyzPro;Mohamed Yassine Letaief
1683;2808;02/2024;ConvergenceAI;Hajer Hraghi
1683;2809;02/2024;ConvergenceAI;Ghazi Maatoug
1684;2810;02/2024;TRUSTABLE;Yi Shi
1684;2811;02/2024;TRUSTABLE;Olivier Patole
1684;2812;02/2024;TRUSTABLE;Mohamed Jemiai
1685;2813;02/2024;Spooky And Diva;Mohamed Taieb Jemiai
1686;2814;02/2024;eduhelper;Mootaz Hammami
1686;2815;02/2024;eduhelper;Jihed Aboulkacem
1687;2816;02/2024;BiBoo Children's planet;Mohamed Dinari
1687;982;02/2024;BiBoo Children's planet;Yassine Ajili
1688;2817;02/2024;eyodoo;Abdelwafi Jennayeh
1688;2818;02/2024;eyodoo;Ahmed Sahraoui
1689;2819;02/2024;Moncoin;Saber Sahraoui
1689;2820;02/2024;Moncoin;Amir Kboubi
1690;2821;02/2024;PlagPrevent;Feres Othman
1690;2822;02/2024;PlagPrevent;Fahd Hannachi
1691;2823;02/2024;Ligne 13;Asma Ladjimi
1691;2824;02/2024;Ligne 13;Safa Ben Romdhane
1692;2825;02/2024;Student Life Style;Wouroud Zemzem
1692;2826;02/2024;Student Life Style;Amira Grendi
1692;2827;02/2024;Student Life Style;Hammami Tarek
1693;2828;02/2024;ParkiHouni;Mohamed Aymen Mechergui
1693;2829;02/2024;ParkiHouni;Mohamed Amine Khemiri
1694;2830;02/2024;Cherry ERP;Maroua Ellouze
1694;2831;02/2024;Cherry ERP;Arbi Ben bazza
1694;2832;02/2024;Cherry ERP;Lokmani Yassine
1695;2833;02/2024;WeenPan;Sana Hamdi
1695;2834;02/2024;WeenPan;Jamila Ghediri
1695;2835;02/2024;WeenPan;Souheil Bouzouita
1696;2836;02/2024;Dari La réalité augmentée au service de la médecine;Chebaane Med Aziz
1696;2837;02/2024;Dari La réalité augmentée au service de la médecine;Oualid Kilani
1696;2838;02/2024;Dari La réalité augmentée au service de la médecine;Mohamed Kchaou
1697;2839;02/2024;Owlinks;Amine Guermazi
1698;2840;02/2024;Averroes Software brinnovat blockhaus;Sofiene Salem
1698;2841;02/2024;Averroes Software brinnovat blockhaus;Fethi Laabidi
1698;2842;02/2024;Averroes Software brinnovat blockhaus;Haithem Abderrahmene
1699;2843;02/2024;KAÏNAU;Mouna Boussetta
1700;2844;02/2024;NAÂMÀ;Tesnim Jaziri
1700;2845;02/2024;NAÂMÀ;Ismail Khlif
1701;2846;02/2024;Solar Chain;Maram Arfaoui
1701;2847;02/2024;Solar Chain;Yessin Khlìf
1701;2848;02/2024;Solar Chain;Ayoub Debbichi
1702;2849;02/2024;YallaPlay;Hedi Slim
1702;307;02/2024;YallaPlay;Nour Abbous
1703;2850;02/2024;CarCare;Hamza Omar
1703;2851;02/2024;CarCare;Ayoub Ben Abdallah
1704;2852;02/2024;Erp indusoft;Chadi Belguith
1704;2853;02/2024;Erp indusoft;Mohamed Rached Jomni
1704;2854;02/2024;Erp indusoft;Donia Barakati
1705;2855;02/2024;2BM - Business Builder by MedSirat;Hanen Bouamoud
1705;2856;02/2024;2BM - Business Builder by MedSirat;Souheil Skouri
1706;2614;02/2024;Mermez Lab Tadwir;Dali Blaiech
1706;2088;02/2024;Mermez Lab Tadwir;Malek Ben Mbarek
1707;2857;02/2024;STE FACTOWISE;EcoFactoriz Imen Hbiri
1707;2781;02/2024;STE FACTOWISE;Mohamed Zekri
1707;2490;02/2024;STE FACTOWISE;Hassen Serkhane
1708;2491;02/2024;Verse Technologies Verse;Malek Baouindi
1708;2858;02/2024;Verse Technologies Verse;Eya Hammouda
1708;2859;02/2024;Verse Technologies Verse;Ons Hammouda
1709;2860;02/2024;BIM FLOW Vibrom;Amal Hammouda
1709;2861;02/2024;BIM FLOW Vibrom;Mohamed Khalil Khaldi
1710;2837;02/2024;METACAD;Oualid Kilani
2003;3301;02/2025;Al Shamela Sports;Elaroui Mohamed Ali Fawzi
2003;3302;02/2025;Al Shamela Sports;Mohamed Ramzi Hamza
2004;3303;02/2025;Panne.auto;Amel Ouechtati
2004;2518;02/2025;Panne.auto;Melek Chakchouk
2004;2520;02/2025;Panne.auto;Jawhar Ben Salem
2005;2521;02/2025;Dash Sports;Hatem Halouani
2005;2519;02/2025;Dash Sports;Bilel Ben Atitallah
2005;2820;02/2025;Dash Sports;Amir Kboubi
2006;2821;02/2025;PlagPrevent;Feres Othman
2007;3304;02/2025;Lalla Horti;Fathia Mosbahi
2007;3305;02/2025;Lalla Horti;Marouane Salhi
2008;3306;02/2025;Qubitron-AI;Adel Trabelsi
2008;3307;02/2025;Qubitron-AI;Abidi Mongi
2009;3308;02/2025;SOFTSYS INTERNATIONALE SARL;Ghazi Askri
2009;2733;02/2025;SOFTSYS INTERNATIONALE SARL;Hela Mghaieth
2010;3309;02/2025;Cleanance;Asma Mghaieth
2010;3310;02/2025;Cleanance;Fatma Mghaieth
2010;3311;02/2025;Cleanance;Jose Puga
2011;3312;02/2025;Imaginario Ai;Abdelhak Loukkal
2012;2320;02/2025;Uvey Connecteur bipolaire à serrage indépendant (CB-SI);Youssef Meddeb
2012;3313;02/2025;Uvey Connecteur bipolaire à serrage indépendant (CB-SI);Amor Bouchiba
2012;3314;02/2025;Uvey Connecteur bipolaire à serrage indépendant (CB-SI);Khalil Bourguiba
2013;3315;02/2025;Incyia;Fatma Jedidi
2014;3316;02/2025;klemy;Hassine Achour
2014;2698;02/2025;klemy;Khaled Saidani
2015;2699;02/2025;TestoHire;Azza Sandly
2016;3317;02/2025;DootiFy;Rafik Gharbi
2017;2640;02/2025;Business Room;Amine Ben Hmida
2017;2558;02/2025;Business Room;Mottaki Hajouni
2018;3318;02/2025;DEFENDR;Seifeddine Bahroun
2018;3319;02/2025;DEFENDR;Wael yahiaoui
2018;3320;02/2025;DEFENDR;Abderrahmen Kriaa
2019;3321;02/2025;MYCLINIC.TN;Yesmin Maalej
2019;3322;02/2025;MYCLINIC.TN;Maha Essoussi
2020;3323;02/2025;DIPAWER;Francois Bioche
2020;3324;02/2025;DIPAWER;Mohamed ali Jelidi
2020;3325;02/2025;DIPAWER;Mohamed Amine Ouchari
2021;3326;02/2025;Ontej;Ezzahra Hamdi
2021;3327;02/2025;Ontej;Achref Baklouti
2022;3328;02/2025;Cw Cloud CW Cloud;Idriss Neumann
2022;3137;02/2025;Cw Cloud CW Cloud;Habib Bane
2022;2835;02/2025;Cw Cloud CW Cloud;Souheil Bouzouita
2023;2836;02/2025;Dari Canopus Technologies;Chebaane Med Aziz
2023;3181;02/2025;Dari Canopus Technologies;Selim Mhedhbi
2024;3182;02/2025;Skazy Tunisia Skazy Tunisia;Mohamed Sabri Belgaroui
2024;3183;02/2025;Skazy Tunisia Skazy Tunisia;Hatem Bellagi
2024;3248;02/2025;Skazy Tunisia Skazy Tunisia;Meryam Boughzala
2025;3249;02/2025;IsOne Hr ISONE HR;Louay Atoui
2025;3250;02/2025;IsOne Hr ISONE HR;Bilel Ben Salem
2391;1103;02/2026;HEXA5 SOLUTIONS;Mohamed Tlich
2392;3982;02/2026;MASSAR PERFECTION;Mahmoud Trabelsi
2393;3983;02/2026;Kessa;Chaibi Ahmed Fares
2394;3984;02/2026;My Quality Assistant Team;Saadi Ismail
2395;3985;02/2026;ALGORIA FACTORY;wissem barouni
2395;3986;02/2026;ALGORIA FACTORY;Wissem Abdelhak
2395;3987;02/2026;ALGORIA FACTORY;Abdallah Ben jamaa
2396;3988;02/2026;citrustech;Insaf Ben Othman
2397;3989;02/2026;Estimo;Mohamed Amir Boufaden
2398;3990;02/2026;Intheair Labs;Marion Sardou
2398;3991;02/2026;Intheair Labs;Bruno GUTTON
2398;3992;02/2026;Intheair Labs;Olivier Apicella
2399;3993;02/2026;Teleon;Karim Ben Khaled
2400;3994;02/2026;Talento;Ghazi Smach
2401;3995;02/2026;Freshk;Mohamed aziz Hlaoua
2401;3996;02/2026;Freshk;zied harzallah
2401;3997;02/2026;Freshk;Rayane Ben abdelhalid
2401;3998;02/2026;Freshk;Bouaziz Wissem
2402;3999;02/2026;cognitiex;mohamed aymen hassen
2402;4000;02/2026;cognitiex;amine salah hassen
2403;4001;02/2026;Fastoch;Affes Hedi
2403;4002;02/2026;Fastoch;Khaled Affes
2404;4003;02/2026;Styly App;Soumaya Sebai
2405;4004;02/2026;ERPOptic;Akrimi IHEB
2405;4005;02/2026;ERPOptic;mohamed amine saadaoui
2406;4006;02/2026;Diyese-GEN;Adnen Selmi
2406;4007;02/2026;Diyese-GEN;Zied Selmi
2407;4008;02/2026;GALYLIO;Tajer Karim
2407;4009;02/2026;GALYLIO;Wala Naghmouchi
2407;4010;02/2026;GALYLIO;Haydar Boudhrioua
2407;4011;02/2026;GALYLIO;Nawres Askri
2407;4012;02/2026;GALYLIO;belhadj amir
2407;4013;02/2026;GALYLIO;Mariem Ben Hmad
2407;4014;02/2026;GALYLIO;Ala Din Habibi
2408;4015;02/2026;Hamo;Ouled Yahya Mohamed
2409;4016;02/2026;WEFE-TECH;Mounir Brik
2409;4017;02/2026;WEFE-TECH;Wafa Helali
2409;4018;02/2026;WEFE-TECH;Ons brik
2410;4019;02/2026;Darli;Wajdi Hajji
2411;4020;02/2026;Inlumya;Rayen Souissi
2412;4021;02/2026;e-syndic;mohamed ghorbel
2412;4022;02/2026;e-syndic;Maher Ben Gaied
2413;4023;02/2026;Tunisia Camp;Wael zahra
2413;4024;02/2026;Tunisia Camp;Neji Khouja
2414;4025;02/2026;Integrated Analysis and Decision Solution;Mohamed Hedi Jebara
2415;4026;02/2026;Spovio;wael nouira
2415;4027;02/2026;Spovio;mohamed khalil Askri
2416;4028;02/2026;zitoun ai technology lab;houssem zitoun
2417;4029;02/2026;Promoet;Adnene Marnissi
2417;4030;02/2026;Promoet;Abdallah Lahbib
2417;4031;02/2026;Promoet;JAMEL EDDINE EL MOUELHI
2418;4032;02/2026;Sensei AI;Majed ELBOUR
2418;4033;02/2026;Sensei AI;Youssef Baklouti
2419;4034;02/2026;KweekTech;mohamed gassoumi
2419;4035;02/2026;KweekTech;Gannoun Ahmed
2420;4036;02/2026;Tiejob;Mortadha El mehri
2420;2506;02/2026;Tiejob;Mojtabah Mehri
2420;4037;02/2026;Tiejob;MEHRI Adem
2420;4038;02/2026;Tiejob;Amine Mehri
2421;4039;02/2026;Edutime;Guettat Sabeur
2421;4040;02/2026;Edutime;Yessine Ben amor
2422;4041;02/2026;ZIARA;Wakassi Badra
2422;4042;02/2026;ZIARA;FOUAD BATROUNI
2423;4043;02/2026;LysiteK;Kawther MEKNI
2423;4044;02/2026;LysiteK;Marwa MEKNI
2423;4045;02/2026;LysiteK;Sohaib MEDINI
2424;4046;02/2026;Casanova;mohamed Idriss Tamni
2424;4047;02/2026;Casanova;Landolsi Sabrine
2424;4048;02/2026;Casanova;Mohamed Amine Harbaoui
2425;4049;02/2026;Padel Insights;mahdi jmal
2425;2188;02/2026;Padel Insights;Adam Bouchaala
2426;761;02/2026;AutoSimix;Yassine Karaouli
2426;4050;02/2026;AutoSimix;Rami Mazouzi
2;1;03/2019;Enova Robotics;Philippe Bidaud
2;2;03/2019;Enova Robotics;Christophe Grand
3;3;03/2019;Ezzayra Solutions;Yasser Bououd
4;4;03/2019;Be Wireless Solutions;Nizar Ghram
4;5;03/2019;Be Wireless Solutions;Sofiene Ghram
4;6;03/2019;Be Wireless Solutions;Anis Ghorbel
5;7;03/2019;Medilsys;Najmeddine Nouri
5;8;03/2019;Medilsys;Sofiene Ghorbel
5;9;03/2019;Medilsys;Walid Chamekh
8;10;03/2019;Dabchy;Ameni Mansouri
9;11;03/2019;Next Gen Corp;Ahmed Nabli
10;12;03/2019;Nostatik Media;Ramzi Mrad
11;13;03/2019;Paypos Tunisie;Khatib Chakchouk
12;14;03/2019;Mitigan;Elyes Jouini
12;15;03/2019;Mitigan;Hemdene Ben Othmane
12;16;03/2019;Mitigan;Mohamed Ali Elloumi
349;482;03/2020;I POMM;Saber Bellaj
349;483;03/2020;I POMM;Iyed Benhassen
349;484;03/2020;I POMM;Ouanes Taha Boumiza
350;485;03/2020;NATULYN;Sirine Kallel
350;486;03/2020;NATULYN;Kaouther Mouelhi
351;487;03/2020;She Shares;Hamza Arfaoui
352;488;03/2020;Auto-plus;Amine Mliki
353;489;03/2020;Makroudh Kairouan à Domicile;Mohamed Wajih Allani
353;490;03/2020;Makroudh Kairouan à Domicile;Jaafar Nasri
354;491;03/2020;DigiConstat;Anis Nasraoui
354;492;03/2020;DigiConstat;Mehdi Doghri
355;493;03/2020;Save Your Wardrobe;Hasna Kourda
355;494;03/2020;Save Your Wardrobe;Emna Makni
356;495;03/2020;Go Online Africa;Salma Amor
356;496;03/2020;Go Online Africa;Abdelbari Ben Yagouta
357;497;03/2020;3S : Software and Security Solutions;Wrida Ben Yaghouta
358;498;03/2020;GATE INDUSTRIELLE;Mohamed Sahlaoui
358;499;03/2020;GATE INDUSTRIELLE;Nesrine Tekitek
359;500;03/2020;Rayhane;Nidhal Tekitek
359;82;03/2020;Rayhane;Khaled Aouij
360;501;03/2020;Tunisie Co / Resa Privee;Abir Fares
360;502;03/2020;Tunisie Co / Resa Privee;Lotfi Ben Mosbah
360;503;03/2020;Tunisie Co / Resa Privee;Aziz Ben Mosbah
361;504;03/2020;TOLEDO;Zied Chaabane
361;505;03/2020;TOLEDO;Haifa Fodha
362;506;03/2020;CHMISA;Bechir Taboubi
362;507;03/2020;CHMISA;Mohamed Hedi Ben Hamed
363;508;03/2020;KLAY;Moez Aousji
363;509;03/2020;KLAY;Amine Rekhiss
364;510;03/2020;FACTOORYA;Yassine Khlass
364;511;03/2020;FACTOORYA;Mohamed Seifeddine Bouarada
364;512;03/2020;FACTOORYA;Houssem Sahli
365;513;03/2020;KWIN.;Sonia Othman
365;514;03/2020;KWIN.;Alaa Guidara
366;515;03/2020;Finispia;Mohamed Kallel
366;516;03/2020;Finispia;Youssef Said
367;517;03/2020;Travaris;Berklay Alkisel
367;518;03/2020;Travaris;Ahmed Abdarrahman
367;519;03/2020;Travaris;Ines Soyah
368;520;03/2020;Barbecha;Zeineb Bouassida
368;521;03/2020;Barbecha;Chiheb Karoui
369;522;03/2020;Dentic;Hakim Yahyaoui
370;523;03/2020;Tunisiabiotech;Oualid Sebai
371;524;03/2020;Welyne;Mohamed Ben Arfa
371;525;03/2020;Welyne;Aymen Hammami
372;526;03/2020;Univers VR;Abir Ben Achour
372;527;03/2020;Univers VR;Mehdi Dellagi
373;528;03/2020;ebniecolo;Dorra Ismail
373;529;03/2020;ebniecolo;Mehdi Zorgati
373;530;03/2020;ebniecolo;Becem Jebali
374;531;03/2020;MY DEV CONSULTING DU CAP BON;Youssef Omrani
624;980;03/2021;Fripeji.tn;Ahmed Ferjani
624;981;03/2021;Fripeji.tn;Mohamed Salah Elbach
624;982;03/2021;Fripeji.tn;Yassine Ajili
625;983;03/2021;CarHuB-TI;Nidhal Akrout
625;984;03/2021;CarHuB-TI;Aymen Zouaoui
625;985;03/2021;CarHuB-TI;Kais Zouaoui
626;986;03/2021;MicroAcess;Imen Ben Nsir
626;987;03/2021;MicroAcess;Marwa Mejri
626;988;03/2021;MicroAcess;Marouan Ariane
627;989;03/2021;IMPACT NUTRITION;Houda Saied
627;990;03/2021;IMPACT NUTRITION;Rania Fakhfakh
628;991;03/2021;Vife;Emna Souid
628;992;03/2021;Vife;Marwa Hannachi
628;993;03/2021;Vife;Alexandre Cour
629;994;03/2021;Shipzzer;Sami Landoulsi
629;995;03/2021;Shipzzer;Mehdi Mhamdi
630;996;03/2021;Freelancy;Karim Zribi
631;997;03/2021;Controlmed;Faten Hamdi
632;998;03/2021;Moline;Alia Belkhodja
632;999;03/2021;Moline;Sassi Siwar
633;1000;03/2021;Kids protect;Yasmine Selmi
633;1001;03/2021;Kids protect;Mohamed Omrane Mzabi
635;1002;03/2021;Deepth;Bouchra Bel Haj Abdallah
635;1003;03/2021;Deepth;Mehdi Ben Abdallah
636;1004;03/2021;ILEY'COM- مﻛﯾﻟإ;Marwa Moula
636;1005;03/2021;ILEY'COM- مﻛﯾﻟإ;Mohamed Taha Ben Mhenni
637;1006;03/2021;Vitah;Iheb Sahloul
637;1007;03/2021;Vitah;Saifeddine Ben Mhenni
637;1008;03/2021;Vitah;Khalil Zammeli
638;1009;03/2021;Skilled;Hosn el Oujoud Tebourski
638;1010;03/2021;Skilled;Hajer Kharrat
639;1011;03/2021;Skills21;Rami Mestiri
639;1012;03/2021;Skills21;Mohamed Khalil Liouane
640;1013;03/2021;Deliv's;Sinda Bououn
640;1014;03/2021;Deliv's;Ayachi Monaam
641;1015;03/2021;Bionics;Ikhlas Ayachi
642;1016;03/2021;Suprem;Khaireddine Mejri
642;1017;03/2021;Suprem;Nesrine Welhezi
643;1018;03/2021;Win now;Oussema Khlifi
643;1019;03/2021;Win now;Nizar Welhezi
643;1020;03/2021;Win now;Wassim Ghozlani
643;1021;03/2021;Win now;Nadia Redissi
644;1022;03/2021;Art Culture Studio;Amine Landoulsi
644;1023;03/2021;Art Culture Studio;Arbi Dridi
644;1024;03/2021;Art Culture Studio;Amine Kéfi
645;1025;03/2021;Flexipik;Beya Ben Saad
646;850;03/2021;OVVA SYSTEMS;Mounir Ghlaiel
647;851;03/2021;Creometry;Aymen El Amri
647;1026;03/2021;Creometry;Hanene Moalla
648;1027;03/2021;REC-INov;REC-INov Jamila Khlif
648;927;03/2021;REC-INov;Wajdi Moalla
648;781;03/2021;REC-INov;Ali Safsafi
649;783;03/2021;ETNAFES;Najeh Bedhief
649;902;03/2021;ETNAFES;Bechir Gtari
650;1028;03/2021;CIVITAS DIGITAL;Civitas Firas Gaffari
650;904;03/2021;CIVITAS DIGITAL;Houssem Akrout
651;1029;03/2021;Next Gen Corp;Souamay Tlili
651;1030;03/2021;Next Gen Corp;Faten Manai
651;1031;03/2021;Next Gen Corp;Abd El Aziz Trabelsi
652;443;03/2021;Orient Tea;Tarek Talbi
985;1601;03/2022;DeepVolt;Tarek Keskes
986;1602;03/2022;FINBUDD;Ons Bouali
986;1603;03/2022;FINBUDD;Seifallah Ben Ismail
987;1604;03/2022;smic;Riadh Ben Salem
987;1605;03/2022;smic;Selim Benaoun
987;1326;03/2022;smic;Amine Zgarni
988;1328;03/2022;Meducol;Sarra Bahrini
988;1327;03/2022;Meducol;Bassem Dahmani
988;1606;03/2022;Meducol;Mohamed Louati
989;1607;03/2022;LOGIMES;Taha Knani
989;1608;03/2022;LOGIMES;Abdeljalil Trabelsi
989;1609;03/2022;LOGIMES;Selim Ben Salem
989;1610;03/2022;LOGIMES;Malek Fendri
990;1611;03/2022;Water4all;Aziz Ben Nejma
990;1612;03/2022;Water4all;Mohamed Hassan Aziz Gafsi
990;1613;03/2022;Water4all;Wissal Farjallah
990;1614;03/2022;Water4all;Lotfi Ben Romdhane
991;1615;03/2022;CRAWN;Lotfi Ammar
991;1616;03/2022;CRAWN;Souad Dziri
991;1617;03/2022;CRAWN;Talel Chaouch
992;1618;03/2022;SMARTOOLS;Wajih Abdelhedi
992;1619;03/2022;SMARTOOLS;Badii Gharbi
992;1620;03/2022;SMARTOOLS;Rami Ben Mhenni
993;1621;03/2022;ecn.tn;Kais Kharroubi
993;1622;03/2022;ecn.tn;Yosr Belghith
993;1623;03/2022;ecn.tn;Hamza Mansour
994;1624;03/2022;StyleLinker;Oussema Chemingui
995;1625;03/2022;Atlas Security Tunisia;Slim Benkadhi
996;1626;03/2022;Pineapple Studio & Shop;Dhouha Mechergui
997;1627;03/2022;Start Line Skills;Haythem Ben Yahia
997;1628;03/2022;Start Line Skills;Mohamed Amine Landolsi
998;1629;03/2022;Chatbot.tn;Wiem Ben Othmen
998;1630;03/2022;Chatbot.tn;Hadhami Rjiba
999;1631;03/2022;Relead;Rayen Cherni
999;1632;03/2022;Relead;Nizar Jeridi
1000;1633;03/2022;TUILABS;Sameh Taktak
1000;1634;03/2022;TUILABS;Montassar Dhiaf
1001;1635;03/2022;Marinus;Souha Soussi
1001;1636;03/2022;Marinus;Sabrine Beldi
1002;1637;03/2022;Tunisie Bartering;Rached Dridi
1002;1638;03/2022;Tunisie Bartering;Sofiene Bouslimi
1003;1639;03/2022;Trigo;Mohamed Charrada
1003;1640;03/2022;Trigo;Aicha Debaieb
1004;1641;03/2022;كرﺎﺟ  / Jarek;Oumaima Dadssi
1004;1642;03/2022;كرﺎﺟ  / Jarek;Khaled Bouzayene
1005;1643;03/2022;Meetart;Manel Yaakoubi
1005;1644;03/2022;Meetart;Imen Yaakoubi
1006;1562;03/2022;Digital Fiber Solutions   Survey Fibre & Civil;Zohra Neffati
1006;1563;03/2022;Digital Fiber Solutions   Survey Fibre & Civil;Monji Haddad
1006;1394;03/2022;Digital Fiber Solutions   Survey Fibre & Civil;Alaa edinee Ben Mbarek
1007;1395;03/2022;AvoConsulte Avoconsulte;Nahdi Ali
1007;1391;03/2022;AvoConsulte Avoconsulte;Amelle Homrani
1008;1392;03/2022;Quiz Mentor Quiz Mentor;Hayfa Hosni
1008;1254;03/2022;Quiz Mentor Quiz Mentor;Ibrahim Chouikh
1008;1255;03/2022;Quiz Mentor Quiz Mentor;Abdelfattah Lahbib
1009;1256;03/2022;Terminal22 Tunisia Market;Abdelhamid Guinoubi
1009;1257;03/2022;Terminal22 Tunisia Market;Ahmed Ettoumi
1009;1258;03/2022;Terminal22 Tunisia Market;Laila Balti
1010;1467;03/2022;Halonursery Halonursery;Amira Dabbous
1011;1303;03/2022;Proxifleet Smartfleet;Ilyes Belhaj
1011;1313;03/2022;Proxifleet Smartfleet;Basma Yacoubi
1012;1645;03/2022;CAIRUS BUSINESS GROUP;Oussama Yacoubi
1012;1512;03/2022;CAIRUS BUSINESS GROUP;Abdelkarim Rahal
1013;1513;03/2022;SKANIT DIGITAL SOLUTIONS Skanit;Nada Dkhil
1013;1463;03/2022;SKANIT DIGITAL SOLUTIONS Skanit;Yosri Ben Salah
1013;1646;03/2022;SKANIT DIGITAL SOLUTIONS Skanit;Rayen Ben Nasr
1014;1647;03/2022;Rythminno Yosri Ben Salah;Bydon Austin Nyimbri
1014;1648;03/2022;Rythminno Yosri Ben Salah;Chafik Dridi
1014;1649;03/2022;Rythminno Yosri Ben Salah;Kais Chihaoui
1330;255;03/2023;OSTELFLOW;Amine Riahi
1330;2225;03/2023;OSTELFLOW;Lilia Skhiri
1330;2226;03/2023;OSTELFLOW;Nassira Barhoumi
